section_id,fdd_id,identified_item_number,identified_header_text,start_page,end_page
5884,633,19,ITEM 19. Financial Performance Representations,43,46
5885,633,20,ITEM 20. List Of Outlets,47,50
5886,633,21,ITEM 21. Financial Statements,51,51
5887,633,22,ITEM 22. Contracts,51,51
5888,633,23,ITEM 23. Receipt,51,51
5889,180,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",10,13
5890,180,2,ITEM 2. Business Experience,14,14
5891,180,3,ITEM 3. Litigation,15,15
5892,180,4,ITEM 4. Bankruptcy,16,16
5893,180,5,ITEM 5. Initial Franchise Fee,17,18
5894,180,6,ITEM 6. Other Fees,19,21
5895,180,7,ITEM 7. Initial Investment,22,24
5896,180,8,ITEM 8. Restrictions On Sources Of Products And Services,25,26
5897,180,9,ITEM 9. Franchisee's Obligations,27,28
5898,180,10,ITEM 10. Financing,29,29
5899,180,11,ITEM 11. Franchisor's Obligations,30,37
5900,180,12,ITEM 12. Territory,38,38
5901,180,13,ITEM 13. Trademarks,39,41
5902,180,14,"ITEM 14. Patents, Copyrights and Proprietary Information",43,45
5903,180,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,46,46
5904,180,16,ITEM 16. Restrictions On What The Franchisee May Sell,47,47
5905,180,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",48,52
5906,180,18,ITEM 18. Public Figures,53,53
5907,180,19,ITEM 19. Financial Performance Representations,54,54
5908,180,20,ITEM 20. List Of Outlets,55,57
5909,180,21,ITEM 21. Financial Statements,58,58
5910,180,22,ITEM 22. Contracts,59,59
5911,180,23,ITEM 23. Receipt,60,60
5912,508,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",8,10
5913,508,2,ITEM 2. Business Experience,11,11
5914,508,3,ITEM 3. Litigation,11,11
5915,508,4,ITEM 4. Bankruptcy,12,12
5916,508,5,ITEM 5. Initial Franchise Fee,12,13
5917,508,6,ITEM 6. Other Fees,13,17
5918,508,7,ITEM 7. Initial Investment,19,21
5919,508,8,ITEM 8. Restrictions On Sources Of Products And Services,21,23
5920,508,9,ITEM 9. Franchisee's Obligations,23,24
5921,508,10,ITEM 10. Financing,24,24
5922,508,11,"ITEM 11. Franchisor's Assistance, Advertising, Computer Systems, And Training",24,28
5923,508,12,ITEM 12. Territory,29,31
5924,508,13,ITEM 13. Trademarks,32,33
5925,508,14,"ITEM 14. Patents, Copyrights and Proprietary Information",33,34
5926,508,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,34,35
5927,508,16,ITEM 16. Restrictions On What The Franchisee May Sell,35,35
5928,508,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",36,38
5929,508,18,ITEM 18. Public Figures,39,39
5930,508,19,ITEM 19 FINANCIAL PERFORMANCE REPRESENTATIONS,39,42
5931,508,20,ITEM 20 - OUTLETS AND FRANCHISEE INFORMATION1,43,45
5932,508,21,ITEM 21 - FINANCIAL STATEMENTS,46,46
5933,508,22,ITEM 22 - CONTRACTS,46,46
5934,508,23,ITEM 23 - RECEIPTS,46,46
5935,840,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,8
5936,840,2,ITEM 2. Business Experience,9,9
5937,840,3,ITEM 3. Litigation,9,9
5938,840,4,ITEM 4. Bankruptcy,9,9
5939,840,5,ITEM 5. Initial Franchise Fee,10,11
5940,840,6,ITEM 6. Other Fees,12,22
5941,840,7,ITEM 7. Initial Investment,23,31
5942,840,8,ITEM 8. Restrictions On Sources Of Products And Services,31,34
5943,840,9,ITEM 9. Franchisee's Obligations,34,34
5944,840,10,ITEM 10. Financing,34,34
5945,352,13,ITEM 13. TRADEMARKS,24,25
5946,840,11,"ITEM 11. Franchisor's Assistance, Advertising, Computer Systems and Training",35,40
5947,840,12,ITEM 12. Territory,40,41
5948,840,13,ITEM 13. Trademarks,41,42
5949,840,14,"ITEM 14. Patents, Copyrights and Proprietary Information",42,43
5950,840,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,43,43
5951,840,16,ITEM 16. Restrictions On What The Franchisee May Sell,43,43
5952,840,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",44,48
5953,840,18,ITEM 18. Public Figures,48,48
5954,840,19,ITEM 19. Financial Performance Representations,48,56
5955,840,20,ITEM 20. List Of Outlets,57,61
5956,840,21,ITEM 21. Financial Statements,61,61
5957,840,22,ITEM 22. Contracts,61,62
5958,840,23,ITEM 23. Receipt,62,62
5959,596,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",10,11
5960,596,2,ITEM 2. Business Experience,11,12
5961,596,3,ITEM 3. Litigation,12,12
5962,596,4,ITEM 4. Bankruptcy,12,12
5963,596,5,ITEM 5. Initial Franchise Fee,12,13
5964,596,6,ITEM 6. Other Fees,13,15
5965,596,7,ITEM 7. Initial Investment,16,18
5966,596,8,ITEM 8. Restrictions On Sources Of Products And Services,19,20
5967,596,9,ITEM 9. Franchisee's Obligations,21,22
5968,596,10,ITEM 10. Financing,22,22
5969,596,11,ITEM 11. Franchisor's Obligations,23,26
5970,596,12,ITEM 12. Territory,26,27
5971,596,13,ITEM 13. Trademarks,28,28
5972,596,14,"ITEM 14. Patents, Copyrights and Proprietary Information",29,29
5973,596,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,29,30
5974,596,16,ITEM 16. Restrictions On What The Franchisee May Sell,30,30
5975,596,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",30,33
5976,596,18,ITEM 18. Public Figures,35,35
5977,596,19,ITEM 19. Financial Performance Representations,35,36
5978,596,20,ITEM 20. List Of Outlets,36,43
5979,596,21,ITEM 21. Financial Statements,43,43
5980,596,22,ITEM 22. Contracts,43,43
5981,596,23,ITEM 23. Receipt,43,43
5982,1288,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",8,9
5983,1288,2,ITEM 2. Business Experience,10,10
5984,1288,3,ITEM 3. Litigation,10,10
5985,1288,4,ITEM 4. Bankruptcy,10,10
5986,1288,5,ITEM 5. Initial Franchise Fee,10,10
5987,1288,6,ITEM 6. Other Fees,11,15
5988,1288,7,ITEM 7. Initial Investment,17,19
5989,1288,8,ITEM 8. Restrictions On Sources Of Products And Services,19,22
5990,1288,9,ITEM 9. Franchisee's Obligations,22,24
5991,1288,10,ITEM 10. Financing,25,25
5992,1288,11,"ITEM 11. Franchisor's Assistance, Advertising, Computer Systems, And Training",25,30
5993,1288,12,ITEM 12. Territory,30,31
5994,1288,13,ITEM 13. Trademarks,31,33
5995,1288,14,"ITEM 14PATENTS, COPYRIGHTS AND PROPRIETARY INFORMATION",33,33
5996,1288,15,ITEM 15OBLIGATION TO PARTICIPATE IN THEACTUAL OPERATION OF THE FRANCHISE BUSINESS,34,34
5997,1288,16,ITEM 16 RESTRICTIONS ON WHAT THE FRANCHISEE MAY SELL,34,35
5998,1288,17,"ITEM 17 RENEWAL, TERMINATION, TRANSFER AND DISPUTE RESOLUTION",35,39
5999,1288,18,ITEM 18 PUBLIC FIGURES,39,39
6000,1288,19,ITEM 19,40,41
6001,1288,20,ITEM 20,42,49
6002,1288,21,ITEM 21 FINANCIAL STATEMENTS,49,49
6003,1288,22,ITEM 22 CONTRACTS,49,49
6004,1288,23,ITEM 23 RECEIPTS,49,49
6005,575,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,8
6006,575,2,ITEM 2. Business Experience,8,9
6007,575,3,ITEM 3. Litigation,9,9
6008,575,4,ITEM 4. Bankruptcy,9,9
6009,575,5,ITEM 5. Initial Franchise Fee,9,10
6010,575,6,ITEM 6. Other Fees,10,12
6011,575,7,ITEM 7. Initial Investment,13,15
6012,575,8,ITEM 8. Restrictions On Sources Of Products And Services,15,16
6013,575,9,ITEM 9. Franchisee's Obligations,17,18
6014,575,10,ITEM 10. Financing,18,18
6015,575,11,ITEM 11. Franchisor's Obligations,18,22
6016,575,12,ITEM 12. Territory,25,27
6017,575,13,ITEM 13. Trademarks,27,28
6018,575,14,"ITEM 14. Patents, Copyrights and Proprietary Information",28,29
6019,575,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,29,29
6020,575,16,ITEM 16. Restrictions On What The Franchisee May Sell,30,30
6021,575,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",31,33
6022,575,18,ITEM 18. Public Figures,33,33
6023,575,19,ITEM 19. Financial Performance Representations,33,35
6024,575,20,ITEM 20. List Of Outlets,35,37
6025,575,21,ITEM 21. Financial Statements,37,37
6026,575,22,ITEM 22. Contracts,37,37
6027,575,23,ITEM 23. Receipt,37,37
6028,352,1,"ITEM 1. THE FRANCHISOR, AND ANY PREDECESSORS AND AFFILIATES",6,9
6029,352,2,ITEM 2. BUSINESS EXPERIENCE,9,10
6030,352,3,ITEM 3. LITIGATION,10,11
6031,352,4,ITEM 4. BANKRUPTCY,11,11
6032,352,5,ITEM 5. INITIAL FEES,11,11
6033,352,6,ITEM 6. OTHER FEES,11,13
6034,352,7,ITEM 7. YOUR ESTIMATED INITIAL INVESTMENT,13,16
6035,352,8,ITEM 8. RESTRICTIONS ON SOURCES OF PRODUCTS AND SERVICES,16,16
6036,352,9,ITEM 9. FRANCHISEE'S OBLIGATIONS,16,18
6037,352,10,ITEM 10. FINANCING,18,18
6038,352,11,"ITEM 11. FRANCHISOR'S ASSISTANCE, ADVERTISING, COMPUTER SYSTEMS AND TRAINING",18,23
6039,352,12,ITEM 12. TERRITORY,23,24
6040,352,14,"ITEM 14. PATENTS, COPYRIGHTS AND PROPRIETARY INFORMATION",25,26
6041,352,15,ITEM 15. OBLIGATION TO PARTICIPATE IN THE ACTUAL OPERATION OFTHE FRANCHISE BUSINESS,26,26
6042,352,16,ITEM 16. RESTRICTIONS ON WHAT THE FRANCHISEE MAY SELL,26,26
6043,352,17,"ITEM 17. RENEWAL, TERMINATION, TRANSFER AND DISPUTE RESOLUTION THE FRANCHISE RELATIONSHIP",26,29
6044,352,18,ITEM 18. PUBLIC FIGURES,29,29
6045,352,19,ITEM 19. FINANCIAL PERFORMANCE REPRESENTATIONS,29,30
6046,352,20,ITEM 20. OUTLETS AND FRANCHISEE INFORMATION,30,34
6047,352,21,ITEM 21. FINANCIAL STATEMENTS,35,35
6048,352,22,ITEM 22. CONTRACTS,35,35
6049,352,23,ITEM 23. RECEIPTS,35,35
6050,619,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,12
6051,619,2,ITEM 2. Business Experience,12,16
6052,619,3,ITEM 3. Litigation,16,16
6053,619,4,ITEM 4. Bankruptcy,16,16
6054,619,5,ITEM 5. Initial Franchise Fee,16,18
6055,619,6,ITEM 6. Other Fees,19,24
6056,619,7,ITEM 7. Initial Investment,24,25
6057,619,8,ITEM 8. Restrictions On Sources Of Products And Services,25,27
6058,619,9,ITEM 9. Franchisee's Obligations,28,28
6059,619,10,ITEM 10. Financing,28,29
6060,619,11,ITEM 11. Franchisor's Obligations,29,35
6061,619,12,ITEM 12. Territory,35,38
6062,619,13,ITEM 13. Trademarks,38,39
6063,619,14,"ITEM 14. Patents, Copyrights and Proprietary Information",39,40
6064,619,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,41,41
6065,619,16,ITEM 16. Restrictions On What The Franchisee May Sell,41,42
6066,619,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",42,44
6067,619,18,ITEM 18. Public Figures,44,44
6068,619,19,ITEM 19. Financial Performance Representations,44,53
6069,619,20,ITEM 20. List Of Outlets,54,58
6070,619,21,ITEM 21. Financial Statements,58,58
6071,619,22,ITEM 22. Contracts,58,58
6072,619,23,ITEM 23. Receipt,58,58
6073,729,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,10
6074,729,2,ITEM 2. Business Experience,11,11
6075,729,3,ITEM 3. Litigation,12,12
6076,729,4,ITEM 4. Bankruptcy,13,13
6077,729,5,ITEM 5. Initial Franchise Fee,13,14
6078,729,6,ITEM 6. Other Fees,15,19
6079,729,7,ITEM 7. Initial Investment,20,26
6080,729,8,ITEM 8. Restrictions On Sources Of Products And Services,27,31
6081,729,9,ITEM 9. Franchisee's Obligations,31,32
6082,729,10,ITEM 10. Financing,32,32
6083,729,11,ITEM 11. Franchisor's Obligations,32,38
6084,729,12,ITEM 12. Territory,39,41
6085,729,13,ITEM 13. Trademarks,41,43
6086,729,14,"ITEM 14. Patents, Copyrights and Proprietary Information",43,44
6366,1015,18,ITEM 18 PUBLIC FIGURES,34,34
6087,729,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,44,44
6088,729,16,ITEM 16. Restrictions On What The Franchisee May Sell,44,44
6089,729,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",45,52
6090,729,18,ITEM 18. Public Figures,53,53
6091,729,19,ITEM 19. Financial Performance Representations,53,64
6092,729,20,ITEM 20. List Of Outlets,65,68
6093,729,21,ITEM 21. Financial Statements,69,69
6094,729,22,ITEM 22. Contracts,69,69
6095,729,23,ITEM 23. Receipt,69,69
6096,1165,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,11
6097,1165,2,ITEM 2. Business Experience,11,14
6098,1165,3,ITEM 3. Litigation,14,15
6099,1165,4,ITEM 4. Bankruptcy,15,15
6100,1165,5,ITEM 5. Initial Franchise Fee,15,17
6101,1165,6,ITEM 6. Other Fees,17,23
6102,1165,7,ITEM 7. Initial Investment,23,27
6103,1165,8,ITEM 8. Restrictions On Sources Of Products And Services,27,31
6104,1165,9,ITEM 9. Franchisee's Obligations,31,31
6105,1165,10,ITEM 10. Financing,31,31
6106,1165,11,"ITEM 11. Franchisor's Assistance, Advertising, Computer Systems and Training",32,37
6107,1165,12,ITEM 12. Territory,37,40
6108,1165,13,ITEM 13. Trademarks,40,41
6109,1165,14,"ITEM 14. Patents, Copyrights and Proprietary Information",41,42
6110,1165,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,42,42
6111,1165,16,ITEM 16. Restrictions On What The Franchisee May Sell,42,43
6112,1165,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",43,47
6113,1165,18,ITEM 18. Public Figures,47,47
6114,1165,19,ITEM 19. Financial Performance Representations,48,126
6115,1165,20,ITEM 20. List Of Outlets,126,131
6116,1165,21,ITEM 21. Financial Statements,131,131
6117,1165,22,ITEM 22. Contracts,131,131
6118,1165,23,ITEM 23. Receipt,131,131
6119,1315,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,8
6120,1315,2,ITEM 2. Business Experience,9,10
6121,1315,3,ITEM 3. Litigation,10,10
6122,1315,4,ITEM 4. Bankruptcy,10,10
6123,1315,5,ITEM 5. Initial Franchise Fee,10,11
6124,1315,6,ITEM 6. Other Fees,11,14
6125,1315,7,ITEM 7. Initial Investment,15,19
6126,1315,8,ITEM 8. Restrictions On Sources Of Products And Services,20,21
6127,1315,9,ITEM 9. Franchisee's Obligations,22,23
6128,1315,10,ITEM 10. Financing,24,24
6129,1315,11,ITEM 11. Franchisor's Obligations,24,31
6130,1315,12,ITEM 12. Territory,31,32
6131,1315,13,ITEM 13. Trademarks,32,34
6132,1315,14,"ITEM 14. Patents, Copyrights and Proprietary Information",34,36
6133,1315,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,36,37
6134,1315,16,ITEM 16. Restrictions On What The Franchisee May Sell,37,37
6135,1315,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",37,44
6136,1315,18,ITEM 18. Public Figures,44,44
6137,1315,19,ITEM 19. Financial Performance Representations,44,46
6138,1315,20,ITEM 20. List Of Outlets,47,50
6139,1315,21,ITEM 21. Financial Statements,50,50
6140,1315,22,ITEM 22. Contracts,50,50
6141,1315,23,ITEM 23. Receipt,50,50
6142,775,1,"ITEM 1. THE FRANCHISOR, its Predecessors, and its Affiliates",7,10
6143,775,2,ITEM 2. Business Experience,10,11
6144,775,3,ITEM 3. Litigation,11,11
6145,775,4,ITEM 4. Bankruptcy,11,11
6146,775,5,ITEM 5. Initial Franchise Fee,11,12
6147,775,6,ITEM 6. Other Fees,13,17
6148,775,7,ITEM 7. Initial Investment,18,22
6149,775,8,ITEM 8. Restrictions On Sources Of Products And Services,22,24
6150,775,9,ITEM 9. Franchisee's Obligations,25,26
6151,775,10,ITEM 10. Financing,26,26
6152,775,11,ITEM 11. Franchisor's Obligations,26,31
6153,775,12,ITEM 12. Territory,34,37
6154,775,13,ITEM 13. Trademarks,37,39
6155,775,14,"ITEM 14. Patents, Copyrights and Proprietary Information",39,40
6156,775,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,40,41
6157,775,16,ITEM 16. Restrictions On What The Franchisee May Sell,41,41
6158,775,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",42,49
6159,775,18,ITEM 18. Public Figures,49,49
6160,775,19,ITEM 19. Financial Performance Representations,49,54
6161,775,20,ITEM 20. List Of Outlets,55,65
6162,775,21,ITEM 21. Financial Statements,65,66
6163,775,22,ITEM 22. Contracts,66,66
6164,775,23,ITEM 23. Receipt,66,66
6165,816,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",8,10
6166,816,2,ITEM 2. Business Experience,10,11
6167,816,3,ITEM 3. Litigation,11,11
6168,816,4,ITEM 4. Bankruptcy,11,11
6169,816,5,ITEM 5. Initial Franchise Fee,11,12
6170,816,6,ITEM 6. Other Fees,12,15
6171,816,7,ITEM 7. Initial Investment,17,21
6172,816,8,ITEM 8. Restrictions On Sources Of Products And Services,21,26
6173,816,9,ITEM 9. Franchisee's Obligations,26,27
6174,816,10,ITEM 10. Financing,27,27
6175,816,11,ITEM 11. Franchisor's Obligations,27,32
6176,816,12,ITEM 12. Territory,38,41
6177,816,13,ITEM 13. Trademarks,41,43
6178,816,14,"ITEM 14. Patents, Copyrights and Proprietary Information",43,44
6179,816,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,44,45
6180,816,16,ITEM 16. Restrictions On What The Franchisee May Sell,45,45
6181,816,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",46,53
6182,816,18,ITEM 18. Public Figures,55,55
6183,816,19,ITEM 19. Financial Performance Representations,56,81
6184,816,20,ITEM 20. List Of Outlets,81,83
6185,816,21,ITEM 21. Financial Statements,83,83
6186,816,22,ITEM 22. Contracts,83,83
6187,816,23,ITEM 23. Receipt,83,83
6188,1070,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",5,6
6189,1070,2,ITEM 2. Business Experience,6,6
6190,1070,3,ITEM 3. Litigation,6,6
6191,1070,4,ITEM 4. Bankruptcy,6,6
6192,1070,5,ITEM 5. Initial Franchise Fee,6,7
6193,1070,6,ITEM 6. Other Fees,7,9
6194,1070,7,ITEM 7. Initial Investment,9,12
6195,1070,8,ITEM 8. Restrictions On Sources Of Products And Services,12,13
6196,1070,9,ITEM 9. Franchisee's Obligations,13,15
6197,1070,10,ITEM 10. Financing,15,16
6198,1070,11,ITEM 11. Franchisor's Obligations,16,21
6199,1070,12,ITEM 12. Territory,21,23
6200,1070,13,ITEM 13. Trademarks,23,25
6201,1070,14,"ITEM 14. Patents, Copyrights and Proprietary Information",25,26
6202,1070,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,26,26
6203,1070,16,ITEM 16. Restrictions On What The Franchisee May Sell,26,26
6204,1070,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",26,33
6205,1070,18,ITEM 18. Public Figures,35,35
6206,1070,19,ITEM 19. Financial Performance Representations,35,35
6207,1070,20,ITEM 20. List Of Outlets,36,38
6208,1070,21,ITEM 21. Financial Statements,38,38
6209,1070,22,ITEM 22. Contracts,38,38
6210,1070,23,ITEM 23. Receipt,39,39
6211,497,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",10,12
6212,497,2,ITEM 2. Business Experience,13,14
6213,497,3,ITEM 3. Litigation,14,14
6214,497,4,ITEM 4. Bankruptcy,15,15
6215,497,5,ITEM 5. Initial Franchise Fee,15,16
6216,497,6,ITEM 6. Other Fees,16,20
6217,497,7,ITEM 7. Initial Investment,22,27
6218,497,8,ITEM 8. Restrictions On Sources Of Products And Services,27,32
6219,497,9,ITEM 9. Franchisee's Obligations,32,34
6220,497,10,ITEM 10. Financing,34,34
6221,497,11,ITEM 11. Franchisor's Obligations,34,45
6222,497,12,ITEM 12. Territory,54,57
6223,497,13,ITEM 13. Trademarks,58,59
6224,497,14,"ITEM 14. Patents, Copyrights and Proprietary Information",60,62
6225,497,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,62,63
6226,497,16,ITEM 16. Restrictions On What The Franchisee May Sell,63,64
6227,497,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",64,72
6228,497,18,ITEM 18. Public Figures,72,73
6229,497,19,ITEM 19. Financial Performance Representations,73,75
6230,497,20,ITEM 20. List Of Outlets,76,83
6231,497,21,ITEM 21. Financial Statements,83,83
6232,497,22,ITEM 22. Contracts,83,84
6233,497,23,ITEM 23. Receipt,84,84
6234,1283,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",8,10
6235,1283,2,ITEM 2. Business Experience,11,12
6236,1283,3,ITEM 3. Litigation,12,13
6237,1283,4,ITEM 4. Bankruptcy,13,13
6238,1283,5,ITEM 5. Initial Franchise Fee,13,14
6239,1283,6,ITEM 6. Other Fees,14,19
6240,1283,7,ITEM 7. Initial Investment,20,24
6241,1283,8,ITEM 8. Restrictions On Sources Of Products And Services,24,28
6242,1283,9,ITEM 9. Franchisee's Obligations,28,29
6243,1283,10,ITEM 10. Financing,29,29
6244,1283,11,ITEM 11. Franchisor's Obligations,29,37
6245,1283,12,ITEM 12. Territory,41,42
6246,1283,13,ITEM 13. Trademarks,42,44
6247,1283,14,"ITEM 14. Patents, Copyrights and Proprietary Information",44,45
6248,1283,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,45,46
6249,1283,16,ITEM 16. Restrictions On What The Franchisee May Sell,46,46
6250,1283,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",46,49
6251,1283,18,ITEM 18. Public Figures,49,49
6252,1283,19,ITEM 19. Financial Performance Representations,49,54
6253,1283,20,ITEM 20. List Of Outlets,54,58
6254,1283,21,ITEM 21. Financial Statements,58,58
6255,1283,22,ITEM 22. Contracts,58,58
6256,1283,23,ITEM 23. Receipt,59,59
