exhibit_id,fdd_id,identified_exhibit_letter,identified_title,start_page,end_page
2659,868,A,â List of State Agencies and Registered Agents,35,36
2660,868,B,â Table of Contents to Manual,37,41
2661,868,C,â Franchise Agreement and State Addenda,42,82
2662,868,D,â Promissory Note,83,85
2663,868,D1,â Personal Unlimited Guaranty,86,88
2664,868,D2,â Inventory Checklist,89,90
2665,868,D3,â Supply Requisition Agreement,91,92
2762,1334,H,Financial Statements,217,230
2666,868,D4,â Regional Customer Account Acceptance/Denial Form,93,94
2667,868,F,â Financial Statements,102,132
2668,868,G,"â Transfer, Consent and Release Agreement",133,139
2669,439,G,Franchisee Lists,8,8
2670,439,I,Receipts,8,8
2671,445,D,List of Franchisees,88,92
2672,278,H,LIST OF FRANCHISEES WHO HAVE LEFT THE SYSTEM,6,6
2673,1300,C,List of Franchisorâs Current Affiliate Franchisees,154,157
2674,1300,A,List of State Administrators and Agents for Service of Process,73,75
2675,1300,B,Image One Facility Solutions Affiliate Franchise Agreement with exhibits,75,147
2676,1300,D,List of Franchisorâs Former Affiliate Franchisees,158,158
2677,1300,E,Financial Statements of Franchisor,159,171
2678,1300,F,Table of Contents to Operations Manual,171,176
2679,1300,G,Veterans and First Responders Incentive Addendum,176,179
2680,1300,H,"Addenda for Illinois, Indiana, Maryland, Michigan (front of FDD), Minnesota, New York, North Dakota, Rhode Island, South Dakota, Virginia, Washington and Wisconsin",179,209
2681,1300,I,Franchisee Disclosure Questionnaire,210,211
2682,1300,J,Renewal Addendum,212,214
2683,1300,K,State Effective Dates,215,215
2684,793,C,List of Franchisees and Certain Former Franchisees,95,99
2685,537,L,Lists of Current and Former Franchisees,170,170
2686,1086,C,List of Current Franchise Locations,165,169
2687,1086,A,Financial Statements,45,61
2688,1086,B,Franchise Agreement,77,134
2689,1086,E,State Addenda to Franchise Disclosure Document,174,184
2690,1086,F,State Addenda to Franchise Agreement,185,196
2691,1086,G,"LIST OF FRANCHISEES WHO HAVE LEFT THESYSTEM AS OF DECEMBER 31, 2023",197,198
2692,1086,H,AGENTS FOR SERVICE OF PROCESS,199,200
2693,1086,I,OPERATING MANUAL TABLE OF CONTENTS,201,202
2694,1086,J,STATE EFFECTIVE DATES,203,204
2695,179,E,List of Current Franchisees,151,159
2696,179,F,List of Former Franchisees,160,160
2697,179,A,List of State Administrators and Agents for Service of Process,62,63
2698,179,B,Franchise Agreement,64,66
2699,179,C,Contracts for Use with the Keyrenter Franchise,66,66
2700,179,D,Confidential Operations Manual Table of Contents,66,66
2701,179,G,Financial Statements,66,66
2702,179,H,Franchisee Disclosure Questionnaire,66,66
2703,179,I,State Addenda and Agreement Riders,66,66
2704,179,J,Effective Dates,66,66
2705,179,K,Receipt,66,66
2706,1341,F,Current and Former Franchisees,132,135
2707,1372,D,List of Current and Former Franchisees,122,130
2708,641,E,List of Current Franchisees,72,79
2709,545,I,List of Current and Former Franchisees,178,179
2710,680,G,LISTS OF CURRENT FRANCHISEES / DEPARTED FRANCHISEES,200,212
2711,217,C1,Current Franchisees,4,4
2712,217,C2,Former Franchisees,4,4
2713,728,F,"Franchisees as of December 31, 2023",163,164
2714,376,A,List of State Administrators and Agents for Service of Process,97,100
2715,376,B,Franchise Agreement,101,163
2716,376,C,Statement of Ownership,173,174
2717,376,D,Confidentiality and Restrictive Covenant Agreement,175,176
2718,376,E,Electronic Funds Withdrawal Authorization,177,177
2719,376,F,Multi-Unit Addendum,178,182
2720,376,G,Sample Assignment and Assumption to a Business Entity,183,192
2721,376,H,State Specific Addenda,201,237
2722,376,I,Financial Statements,240,250
2723,376,J,Operations Manual Table of Contents,251,252
2724,376,K,List of Franchisees and Franchisee that have Left the System in the Past Fiscal Year,253,264
2725,376,L,Diligence Review of Franchisee Sales Process,265,268
2726,376,M,STATE EFFECTIVE DATES,269,270
2727,376,N,ITEM 23 RECEIPTS,271,275
2728,198,F-1,List of Franchisees,4,72
2729,198,F-2,List of Franchisees who have left the System,4,72
2730,1031,D,Current and Former Franchisee List,7,79
2731,526,D,Existing and Former Unit Franchisees of Franchisor,98,98
2732,1041,D,List of Franchisees,53,64
2733,1041,I,Receipts,6,6
2734,1041,A-1,Franchise Agreement,6,6
2735,1041,A-2,Development Agreement,6,6
2736,1041,B,Table of Contents of Manuals,6,6
2737,1041,C,"State Specific Addenda to the FDD, Franchise Agreement, and Development Agreement",6,6
2738,1041,E,Financial Statements,6,6
2739,1041,F,List of State Agencies/Agents for Service of Process,6,6
2740,1041,G,Release,6,6
2741,1041,H,State Effective Dates,6,6
2742,457,C,LIST OF FRANCHISE LOCATIONS,8,8
2743,192,G,List of Franchisees,171,173
2744,192,A,LIST OF STATE ADMINISTRATORS,46,48
2745,192,B,AGENTS FOR SERVICE OF PROCESS,49,51
2746,192,C,STATE ADDENDA TO FDD,52,70
2747,192,D,"FRANCHISEE AGREEMENT, INCLUDING OWNER'S GUARANTY",71,135
2748,192,E,STATE SPECIFIC AMENDMENTS TO FRANCHISE AGREEMENT,149,164
2749,192,F,TABLE OF CONTENTS OF OPERATIONS MANUAL,165,170
2750,192,H,FRANCHISEES WHO LEFT THE SYSTEM OR HAVE NOT COMMUNICATED,174,175
2751,192,I,FINANCIAL STATEMENTS,176,183
2752,192,J,CONFIDENTIALITY AGREEMENT,185,188
2753,192,K,GENERAL RELEASE,189,192
2754,192,L,OFFER LETTER,193,196
2755,192,M,RECEIPT PAGES,197,199
2756,887,F,"Franchised Outlets as of December 31, 2023",146,146
2757,1334,F,List of Franchised Outlets,5,5
2758,1334,G,List of Former Franchisees,5,5
2759,1334,H,Financial Statements,5,5
2760,1334,I,Operatorâs Manual Table of Contents,5,5
2761,1334,G,List of Former Franchisees,214,216
2763,1334,I,Operatorâs Manual Table of Contents,231,232
2764,661,D,List of Franchisees and List of Franchisees Who Have Left the System,7,7
2765,1151,D,List of Franchisees,59,59
2766,987,F,List of Franchisees,137,144
2767,467,Q,List of Franchisees,7,7
2768,224,D,List of Current and Former Franchisees,140,141
2769,993,G,LIST OF FRANCHISEES,6,6
2770,993,H,LIST OF FRANCHISEES WHO HAVE LEFT THE SYSTEM,6,6
2771,811,E,LIST OF FRANCHISORâS SUBFRANCHISES USA...,6,6
2772,811,E,LIST OF FRANCHISORâS SUBFRANCHISES,234,239
2773,955,I,"LIST OF CURRENT FRANCHISEES AND, IF APPROPRIATE, THEIR OUTLETS",6,232
2774,614,I,List of Current Franchisees,379,399
2775,401,C,LIST OF CURRENT AND FORMER FRANCHISEES,80,81
2776,234,E,Contact Information of Former and Current Franchisees,148,157
2777,234,A,Financial Statements,47,119
2778,234,B,Franchise Agreement,120,143
2779,234,C,Directory of Administrative Agencies,144,146
2780,234,D,State-Specific Addenda to the Franchise Disclosure Document and Franchise Agreement,147,147
2781,234,F,State Effective Dates,158,158
2782,234,G,Receipt,159,159
2783,1214,F,List of Current Franchisees,6,6
2784,1214,F,List of Current Franchisees,52,61
2785,1214,G,List of Former Franchisees,1,214
2786,681,F,List of Current and Former Franchisees,169,174
2787,1030,G,"Lists of Franchised Locations, Franchise Agreements Signed but Outlet Not Open, and Former Franchiseese",231,232
2788,679,F,"Franchisees as of December 31, 2023",178,184
2789,679,A,"Franchise Agreement (including Data Sheet, Brand Appendix, Conversion Incentive Program Addendum, Confidentiality and Non-Compete Agreement, Telephone Number and Internet Agreement, and EFT Agreement)",84,141
2790,679,B,"Promissory Note, Guaranty, and Security Agreement",142,167
2791,679,C,Renewal Addendum,168,171
2792,679,D,Sample of General Release,172,174
2793,679,E,Questionnaire,175,177
2794,679,G,Franchisees That Exited a Franchise in 2023,185,186
2795,679,H,Operations Manual Table of Contents,187,196
2796,679,I,Financial Statements,197,264
2797,679,J,List of State Administrators and Agents for Service of Process,265,268
2798,679,K,State Addenda/State Franchise Agreement Amendments,269,300
2799,819,A,FINANCIAL STATEMENTS,80,127
2800,819,B,FRANCHISE AGREEMENT,128,222
2801,819,C,FORM OF PROMISSORY NOTE AND GUARANTY,223,229
2802,819,D,PURCHASE AND SALE AGREEMENT,230,234
2803,819,E,LAUNCH FRANCHISEE ADDENDUM,235,242
2804,819,F,OPERATIONS MANUAL TABLE OF CONTENTS,243,245
2805,819,G,LIST OF CURRENT AND FORMERFRANCHISEES,246,254
2806,819,H,LIST OF STATE ADMINISTRATORS AND AGENTS FOR SERVICE OF PROCESS,255,257
2807,819,I,STATE ADDENDA AND AMENDMENTS,258,283
2808,819,J,GENERAL RELEASE LANGUAGE,284,284
2809,819,K,PRE-CLOSING QUESTIONNAIREE,285,288
2810,819,L,STATE EFFECTIVE DATES & RECIEPT PAGES,289,292
2811,914,D,List of Current Franchisees and those Franchisees that Left the System,4,4
2812,1218,A,FINANCIAL STATEMENTS,50,62
2813,1218,B,"FRANCHISE AGREEMENT, WITH ATTACHMENTS AND STATE-SPECIFIC ADDENDA",64,135
2814,1218,C,AGENCIES & AGENTS FOR SERVICE OF PROCESS,136,138
2815,1218,D,TERRITORY RESERVATION AGREEMENT,139,140
2816,1218,E,RECEIPTS,141,144
2817,1342,I,List of Current Franchisees.,144,151
2818,1342,A,List of State Authorities/Agents for Service of Process,61,64
2819,1342,B,Franchise Agreement,65,70
2820,1342,C,Territory Expansion Addendum.,70,70
2821,1342,D,Renewal Addendum,70,70
2822,1342,E,"Non-Disclosure, Non-Solicitation and Non-Competition Agreement",70,70
2823,1342,F,Operating Manual Table of Contents.,70,70
2824,1342,G,State Specific Appendix,70,70
2825,1342,H,General Release Form,70,70
2826,1342,J,List of Former Franchisees.,70,70
2827,1342,K,Financial Statements,70,70
2828,1342,L,Receipts,70,70
2829,149,E,CURRENT AND FORMER FRANCHISEES,162,173
2830,674,G,SAMPLE RELEASE AGREEMENT,240,241
2831,737,G,LIST OF FRANCHISEES,218,219
2832,737,A,LIST OF STATE ADMINISTRATORS,57,59
2833,737,B,AGENTS FOR SERVICE OF PROCESS,60,61
2834,737,C,OPERATIONS MANUAL TABLE OF CONTENTS,62,63
2835,737,D,FINANCIAL STATEMENTS,65,86
2836,737,E,FRANCHISE AGREEMENT,91,160
2837,737,F,MULTI-UNIT DEVELOPMENT AGREEMENT,197,217
2838,737,H,LIST OF FRANCHISEES THAT HAVE LEFT THE SYSTEM,220,220
2839,737,I,STATE SPECIFIC ADDENDA,221,251
2840,737,J,STATE EFFECTIVE DATES,252,253
2841,737,K,RECEIPTS,254,256
2842,428,H,Current and Former Franchisees,140,146
2843,1209,E,List of Current Franchisees,37,111
2844,1209,F,FORMER FRANCHISEES (For the fiscal year ended 12/31/2023),133,136
2845,218,E,Operations Manual Table of Contents,161,162
2846,944,I,LIST OF FRANCHISEES WHO CEASED TO DO BUSINESS UNDER THE FRANCHISEAGREEMENT,7,269
2847,1088,G,ROSTER OF CURRENT AND FORMER FRANCHISEES,7,7
2848,1161,H,Current and Former Franchisees,87,87
2849,1161,I,STATE ADDENDA TO DISCLOSURE DOCUMENT,88,102
2850,611,A,State Administrators/Agents for Service of Process,50,51
2851,611,B,Franchise Agreement,52,90
2852,611,C,Financial Statements,96,180
2853,611,D,CURRENT FRANCHISEE CONTACT INFORMATION,205,209
2854,611,E,GUARANTEE OF PERFORMANCE,210,210
2855,611,F,STATE-SPECIFIC ADDENDA,211,231
2856,611,G,STATE EFFECTIVE DATES,232,232
2857,611,H,RECEIPT,233,234
3051,158,C,Multi-Unit Addendum,8,8
2858,438,E,Outlets as of the date of this Disclosure Document,140,140
2859,438,I,Receipt,156,157
2860,436,G,List of Franchisees,256,265
2861,857,C,List of Franchisees,54,55
2862,279,H,List of Franchisees,5,5
2863,319,VI,Business Protection Plan Election Form,108,109
2864,279,I,List of Franchisees that Left the System in the Past Year or That Have Failed to Communicate with Us in the 10 Weeks Preceding the Issue Date,5,5
2865,485,E,Current Franchisees,136,139
2866,319,IX,List of Current Franchisees and Franchisees Who Have Left the System,186,192
2867,319,I,Franchise Agreement with Guaranty,60,95
2868,319,II,Account Acceptance Agreement,96,97
2869,319,III,"Office Supply and Advertising Package, Supply and Equipment Package, and Additional Electric Equipment",98,102
2870,319,IV,Equipment Lease Agreement and Guaranty of Payment and Performance,103,105
2871,319,V,General Release,106,107
2872,319,VII,Table of Contents for Manuals,110,125
2873,319,VIII,Financial Statements,126,157
2874,319,X,Litigation and Bankruptcy Involving JK INTâL and its Affiliates,193,202
2875,319,XI,Receipts,203,205
2876,1197,D,List of Current and Former Franchisees,137,138
2877,1197,A,List of State Administrators and Agents for Service of Process,47,49
2878,1197,B,Financial Statements,50,53
2879,1197,C,Franchise Agreement,68,68
2880,1197,E,State Addenda and Agreement Riders,139,139
2881,1197,F,Franchise Operations Manual Table of Contents,159,160
2882,1197,G,Contracts for use with Daisy Franchise,161,161
2883,1197,H,State Effective Dates,183,184
2884,1197,I,Receipts,185,185
2885,636,F,Information Regarding Taco Bell Licensees,116,125
2886,1149,D,List of Franchisees,7,7
2887,413,I,I-1 - List of Franchisees,6,6
2888,413,I,I-2 - Franchisees Who Left the System,6,6
2889,413,A,Financial Statements,6,6
2890,413,B,Development Agreement,6,6
2891,413,C,Franchise Agreement,6,6
2892,413,D,State Administrators,6,6
2893,413,E,Agents for Service of Process,6,6
2894,413,F,Table of Contents of Manual,6,6
2895,413,G,Disclosure Acknowledgement Agreement,6,6
2896,413,H,General Release,6,6
2897,413,J,State Addenda,6,6
2898,413,K,Supplemental State Addendum,6,6
2899,413,L,Assignment of Contact Identifiers,6,6
2900,413,M,Receipts,6,6
2901,748,G,"List of Franchisees as of December 31, 2023",7,7
2902,748,H,"List of Outlets that left the Coldwell Banker System (including transfers) from January 1, 2023 through December 31, 2023",7,7
2903,748,I,"List of Franchise Offices Awaiting Openings as of December 31, 2023",7,7
2904,454,D,LIST OF SUBFRANCHISORS,208,208
2905,922,A,FINANCIAL STATEMENTS,82,97
2906,922,B,LIST OF FRANCHISE LOCATIONS,74,82
2907,922,C,BUSINESS ESTABLISHMENT TRAINING COURSE AGREEMENT,5,5
2908,922,D,SITE SELECTION AND REAL ESTATE TRAINING COURSE AGREEMENT,5,5
2909,922,E,ONGOING FRANCHISE AGREEMENT,5,5
2910,922,F,AREA DEVELOPMENT AGREEMENT,5,5
2911,922,G,MULTI-STATE ADDENDUMS,5,5
2912,922,H,CONFIDENTIALITY AGREEMENT,5,5
2913,922,I,LIST OF STATE ADMINISTRATORS,3,3
2914,429,E,List of HealthSource Chiropractic Franchisees,183,189
2915,813,E-1,List Of Franchisees,124,127
2916,209,C,List of Franchisees,53,53
2917,1029,F,List of Franchisees.,6,6
2918,1029,G,List of Franchisees Who Have Left the System,6,6
2919,1225,D,List of MaxStrength Fitness Franchisees,126,126
2920,898,C,List of Current and Former Franchisees.,7,7
2921,151,F,List of Franchised Outlets,162,172
2922,151,A,List of State Franchise Administrators and Agents for Service of Process,68,69
2923,151,B,Franchise Agreement,70,122
2924,151,C,Multi-Unit Addendum,139,143
2925,151,D,Financial Statements,144,155
2926,151,E,Operations Manual Table of Contents,156,161
2927,151,G,State Addenda,173,203
2928,1222,A,Franchisee Lists,56,64
2929,1222,B,Franchise Agreement,65,132
2930,1222,C,Manual Table of Contents,133,138
2931,1222,D,State Franchise Regulatory Authorities and Agents for Service of Process,139,142
2932,1222,E,Financial Statements,143,182
2933,1222,F,"Guarantee, Postponement and Covenants",193,202
2934,1222,G,General Security Agreement,203,215
2935,1222,H,National Account Service Agreement,216,224
2936,1222,I,State Specific Addenda,225,251
2937,1222,J,Franchisee Disclosure Questionnaire and Certification,252,257
2938,1222,K,Form of General Release,258,259
2939,1222,L,State Effective Dates,260,261
2940,1222,M,Receipt Pages,262,264
2941,730,F,List of Current and Former Franchisees,175,176
2942,1271,F,List of Franchisees,310,310
2943,1271,I,List of Franchiseeâs Owners,5,5
2944,1232,H,List of Franchisees,151,151
2945,287,A,List of State Administrators and Agents for Service of Process,64,67
2946,287,B,Franchise Agreement,68,117
2947,287,C,Development Agreement,130,144
2948,287,D,Financial Statements,148,180
2949,287,E,Operations Manual Table of Contents,183,187
2950,287,F-1,Franchise Locations,188,203
2951,287,F-2,Businesses Not Yet Open,204,206
2952,287,F-3,"Franchisees Who Had an Outlet Terminated, Cancelled, Not renewed, or Otherwise Voluntarily or Involuntarily Ceased to do Business under a Franchise Agreement during the Most Recently Completed Fiscal Year, or Have Not Communicated with us within 10 weeks of the Issuance Date of this Disclosure Document",207,207
2953,287,G,State Specific Addenda,208,233
2954,287,H,Release,234,236
2955,287,I,State Effective Dates,237,237
2956,287,J,Receipts,238,240
2957,665,D,LIST OF OUTLETS,48,49
2958,1310,C,List of Franchisees,119,119
2959,990,A,FRANCHISE AGREEMENT,58,101
2960,1310,D,List of Franchisees Who Have Left the System or Not Communicated With Us,122,123
2961,201,C,List of Current and Former Franchisees,8,8
2962,388,F,List of Area Representatives,188,189
2963,602,I,Franchisees Who Have Left the System,199,200
2964,1211,I,List of Franchisees,247,255
2965,1186,E-1,Franchisees and Sonic Restaurants,87,281
2966,1186,A,State Administrators and Agents for Service of Process,7,7
2967,1186,B-1,Number 24 Franchise Agreement,7,7
2968,1186,B-2,Non-Traditional Rider to Franchise Agreement,7,7
2969,1186,B-3,Incentives Addendum to Franchise Agreement,7,7
2970,1186,B-4,Multi-Brand Addendum to Franchise Agreement,7,7
2971,1186,C-1,Number 24 Development Agreement,7,7
2972,1186,C-2,Incentives Addendum to Development Agreement,7,7
2973,1186,D,Confidentiality Agreement,7,7
2974,1186,E-2,"Franchisees Whose Sonic Restaurant Had Not Opened as of December 31, 2023",7,7
2975,1186,E-3,Developers,7,7
2976,1186,E-4,Former Franchisees and Developers,7,7
2977,1186,F,Financial Statements,7,7
2978,1186,G,State Specific Addenda,7,7
2979,1186,H,General Release,7,7
